url,image,title,price
https://ferebe.com/collections/beauty/products/shea-moisture-curl-enhancing-hair-styling-smoothie-with-coconut-hibiscus-12-fl-oz,ferebe.com/cdn/shop/products/61qJK9Ip-2L._AC_SL1500_200x.jpg?v=1639603504 ,Shea Moisture Curl Enhancing Hair Styling Smoothie with Coconut & Hibiscus 12oz,$5.99 
https://ferebe.com/collections/beauty/products/sheamoisture-curl-and-style-milk-coconut-and-hibiscus-8-fl-oz,ferebe.com/cdn/shop/products/71ob2L1fs6L._SL1500__1_200x.jpg?v=1639607223 ,Shea Moisture Coconut & Hibiscus Curl and Style Milk 8oz,$5.99 
https://ferebe.com/collections/beauty/products/brazilian-blowout-anti-frizz-shampoo-conditioner-duo-12oz-ionic-bonding-spray-3-4-fl-oz-and-black-comb-bundle,ferebe.com/cdn/shop/files/Untitleddesign-2023-10-06T121555.691_200x.png?v=1696609084 ,"Brazilian Blowout Anti-Frizz Shampoo & Conditioner Duo 12oz + Ionic Bonding Spray 3.4 fl oz, and Black Comb BUNDLE",$45.99 
https://ferebe.com/collections/beauty/products/living-proof-no-frizz-instant-de-frizzer-191ml,/ferebe.com/cdn/shop/files/Living-Proof-No-Frizz-Instant-De-Frizzer-Dry-Conditioning-Hairspray-6-2-oz-208-mL_0177d4a0-d5ef-4cc7-9092-0198513679c1.c8cf9f342f9dbb2f290aa4f446147bfb_200x.webp?v=1696515985 ,Living Proof No Frizz Instant De-Frizzer 6.2oz/208ml,$19.99 
https://ferebe.com/collections/beauty/products/living-proof-perfect-hair-day-triple-detox-shampoo-160ml,/ferebe.com/cdn/shop/files/519JFpVhoBL._SL1500_200x.jpg?v=1696506656 ,Living Proof Perfect Hair Day Triple Detox Shampoo 5.4oz/160ml,$14.99 
https://ferebe.com/collections/beauty/products/amika-soulfood-nourishing-mask-250ml,/ferebe.com/cdn/shop/files/Untitleddesign-2023-08-29T154732.945_200x.png?v=1693338754 ,Amika Soulfood Nourishing Mask 8oz/250ml,$24.99 
https://ferebe.com/collections/beauty/products/amika-normcore-signature-shampoo-1l-33-8fl-oz,/ferebe.com/cdn/shop/files/71PkFbWn3tL._SL1500_200x.jpg?v=1693333356 ,Amika Normcore Signature Shampoo 33.8oz/1L,$44.99 
https://ferebe.com/collections/beauty/products/manic-panic-vampire-red-class-high-voltage-semi-permanent-hair-color-4oz,ferebe.com/cdn/shop/files/81drvzz_KYL._SL1500_200x.jpg?v=1692903829 ,Manic Panic Vampire Red Class High Voltage Semi-Permanent Hair Color 4oz,$9.99 
https://ferebe.com/collections/beauty/products/suavecito-texturizing-and-volumizing-hair-styling-powder-1-75oz-50g,/ferebe.com/cdn/shop/files/61YkyKZkubL._SL1500_200x.jpg?v=1684948977 ,Suavecito Texturizing and Volumizing Hair Styling Powder 1.75oz/50g,$8.99 
https://ferebe.com/collections/beauty/products/laura-geller-baked-balance-n-glow-color-correcting-foundation-light,"ferebe.com/cdn/shop/files/81-go0U5jEL._SL1500_{width}x.jpg?v=1684867124"" ",Laura Geller Baked Balance-n-Glow Illuminating Foundation - Light 0.28oz,$23.99 
