Title,Url,Image,Price
Havaianas Girl's GS (Grade School) Flores Green Garden,https://tiptopshoes.com/collections/girls/products/havaianas-girls-gs-grade-school-flores-green-garden,https://cdn.shopify.com/s/files/1/1974/6675/products/havaianas-girls-gs-grade-school-flores-green-garden-1074064-tip-top-shoes-of-new-york-382170_600x600.jpg?v=1686766832,$26.00
Steve Madden Girl's JFlyer Black,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-jflyer-black,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jflyer-black-1079750-tip-top-shoes-of-new-york-598929_600x600.jpg?v=1690664000,$69.95
Steve Madden Girl's JFigaro Pewter,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-jfigaro-pewter,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jfigaro-pewter-1079742-tip-top-shoes-of-new-york-797455_600x600.jpg?v=1690490756,$65.00
Steve Madden Girl's JHazel Black,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-jhazel-black,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jhazel-black-1079731-tip-top-shoes-of-new-york-585272_600x600.jpg?v=1690490755,$69.95
Steve Madden Girl's JWinston Gasoline,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-jwinston-gasoline,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jwinston-gasoline-1079704-tip-top-shoes-of-new-york-850930_600x600.jpg?v=1692396110,$65.00
Steve Madden Girl's Charly Woven White/Multi,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-charly-woven-white-multi,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-charly-woven-whitemulti-1079696-tip-top-shoes-of-new-york-470426_600x600.jpg?v=1689016020,$59.95
Vintage Havana Girl's Ellis Silver,https://tiptopshoes.com/collections/girls/products/vintage-havana-girls-ellis-silver,https://cdn.shopify.com/s/files/1/1974/6675/products/vintage-havana-girls-ellis-silver-1079119-tip-top-shoes-of-new-york-954951_600x600.jpg?v=1681355634,$79.95
Vintage Havana Girl's Renee Hot Pink,https://tiptopshoes.com/collections/girls/products/vintage-havana-girls-renee-hot-pink,https://cdn.shopify.com/s/files/1/1974/6675/products/vintage-havana-girls-renee-hot-pink-1079110-tip-top-shoes-of-new-york-600246_600x600.jpg?v=1681355635,$79.95
Lurchi Girl's (Sizes 25-32) Noah Barefoot Fuschia,https://tiptopshoes.com/collections/girls/products/lurchi-girls-sizes-25-32-noah-barefoot-fuschia,https://cdn.shopify.com/s/files/1/1974/6675/products/lurchi-girls-sizes-25-32-noah-barefoot-fuschia-5018127-tip-top-shoes-of-new-york-478846_600x600.jpg?v=1679956021,$99.95
Saucony Girl's Kinvara 14 A/C Light Blue,https://tiptopshoes.com/collections/girls/products/saucony-girls-kinvara-14-a-c-light-blue,https://cdn.shopify.com/s/files/1/1974/6675/products/saucony-girls-kinvara-14-light-blue-1070112-tip-top-shoes-of-new-york-291913_600x600.jpg?v=1677686992,$65.00
